
Predictions were generated on 20-Aug-2026 at 20:12:08 using AeroDyn_driver, compiled on Jul 29 2026 at 22:07:45 as a 64-bit application using single precision at commit c808d7f8-dirty
 AeroDyn



 Time        Case        HWindSpeedX HWindSpeedY HWindSpeedZ ShearExp    PtfmSurge   PtfmSway    PtfmHeave   PtfmRoll    PtfmPitch   PtfmYaw     Yaw         Azimuth     RotSpeed    BldPitch1   BldPitch2   BldPitch3   RtAeroPwr   RtAeroFxh   RtAeroFyh   RtAeroFzh   RtAeroMxh   RtAeroMyh   RtAeroMzh   RtAeroFxi   RtAeroFyi   RtAeroFzi   RtAeroMxi   RtAeroMyi   RtAeroMzi   B1AeroFx    B1AeroFy    B1AeroFz    B1AeroMx    B1AeroMy    B1AeroMz    B2AeroFx    B2AeroFy    B2AeroFz    B2AeroMx    B2AeroMy    B2AeroMz    B3AeroFx    B3AeroFy    B3AeroFz    B3AeroMx    B3AeroMy    B3AeroMz    RtVAvgxh    RtFldCp     RtFldCt     RtArea      RtSpeed     RtTSR       TwN1Fby     TwN1Fbx     TwN1Fbz     TwN1Mby     TwN1Mbx     TwN1Mbz    
 (s)         (-)         (m/s)       (m/s)       (m/s)       (-)         (m)         (m)         (m)         (deg)       (deg)       (deg)       (deg)       (deg)       (rpm)       (deg)       (deg)       (deg)       (W)         (N)         (N)         (N)         (N-m)       (N-m)       (N-m)       (N)         (N)         (N)         (N-m)       (N-m)       (N-m)       (N)         (N)         (N)         (N-m)       (N-m)       (N-m)       (N)         (N)         (N)         (N-m)       (N-m)       (N-m)       (N)         (N)         (N)         (N-m)       (N-m)       (N-m)       (m/s)       (-)         (-)         (m^2)       (rpm)       (-)         INVALID     INVALID     INVALID     INVALID     INVALID     INVALID    
    25.8300  1.00000000E+00             1.19445791E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.61419249E+00             4.30000434E-03            -5.46413302E-01            -1.37257157E-02            -2.01955795E+00             8.90177190E-01             0.00000000E+00             2.67324921E+02             3.93778276E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.17544050E+06             9.94616375E+05             3.97208081E+03            -4.29184766E+04             1.76242240E+07            -6.79526450E+06             7.00967200E+06             9.82867688E+05            -1.07972852E+04            -1.58032156E+05             1.81701240E+07             7.91691000E+06             3.61849900E+06             2.80823844E+05            -7.30217500E+04             1.62098789E+04             5.20882550E+06             2.21545480E+07             3.83514414E+04             3.98126031E+05            -1.05870430E+05             2.40754082E+04             7.82898150E+06             3.24967660E+07             1.61558109E+05             3.20065375E+05            -6.63826641E+04             1.76063379E+04             4.02441325E+06             2.44711900E+07             4.84730195E+04             1.17592049E+01             1.29775763E-01             2.11533219E-01             5.55155938E+04             3.88785410E+00             4.60249329E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    25.8400  1.00000000E+00             1.19445782E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.61509371E+00             4.32391139E-03            -5.46377122E-01            -1.39914481E-02            -2.01995373E+00             8.89090538E-01             0.00000000E+00             2.67561279E+02             3.93883991E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.17935950E+06             9.95361625E+05             4.02760205E+03            -4.26017188E+04             1.76286280E+07            -6.80388100E+06             6.95925550E+06             9.83577250E+05            -1.03722734E+04            -1.58253703E+05             1.81822640E+07             7.84195200E+06             3.66082900E+06             2.80978781E+05            -7.30619922E+04             1.62195605E+04             5.21177100E+06             2.21674740E+07             3.83903398E+04             3.98136750E+05            -1.05709281E+05             2.40699219E+04             7.81240700E+06             3.24919480E+07             1.61026328E+05             3.20648312E+05            -6.66046484E+04             1.76464355E+04             4.04220500E+06             2.45234060E+07             4.89698633E+04             1.17598372E+01             1.29825711E-01             2.11668983E-01             5.55155938E+04             3.88900542E+00             4.60360909E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    25.8500  1.00000000E+00             1.19445782E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.61598921E+00             4.34719305E-03            -5.46340823E-01            -1.42587824E-02            -2.02034926E+00             8.88003886E-01             0.00000000E+00             2.67797791E+02             3.94094658E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.18631500E+06             9.96447062E+05             4.05568945E+03            -4.23213984E+04             1.76357880E+07            -6.81158050E+06             6.91569500E+06             9.84628750E+05            -9.97055859E+03            -1.58496750E+05             1.81966440E+07             7.77365600E+06             3.70107200E+06             2.81249312E+05            -7.31328281E+04             1.62365166E+04             5.21690250E+06             2.21901060E+07             3.84664180E+04             3.98308406E+05            -1.05581992E+05             2.40733555E+04             7.79726900E+06             3.24995000E+07             1.60512219E+05             3.21296375E+05            -6.68170547E+04             1.76900879E+04             4.05900175E+06             2.45804780E+07             4.94316289E+04             1.17604637E+01             1.29930720E-01             2.11877227E-01             5.55155938E+04             3.89119291E+00             4.60595274E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    25.8600  1.00000000E+00             1.19445782E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.61687899E+00             4.36986284E-03            -5.46304226E-01            -1.45277046E-02            -2.02074528E+00             8.86917293E-01             0.00000000E+00             2.68034424E+02             3.94270062E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.19258350E+06             9.97427500E+05             4.09751514E+03            -4.20474297E+04             1.76428760E+07            -6.81907000E+06             6.87119250E+06             9.85575125E+05            -9.57853125E+03            -1.58733594E+05             1.82108960E+07             7.70418400E+06             3.74071500E+06             2.81485719E+05            -7.31947031E+04             1.62513066E+04             5.22141150E+06             2.22098580E+07             3.85298633E+04             3.98441688E+05            -1.05462336E+05             2.40739023E+04             7.78261900E+06             3.25034500E+07             1.60025688E+05             3.21911469E+05            -6.70293438E+04             1.77317305E+04             4.07586800E+06             2.46349320E+07             4.98980547E+04             1.17611065E+01             1.30022734E-01             2.12062508E-01             5.55155938E+04             3.89302254E+00             4.60786676E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    25.8700  1.00000000E+00             1.19445782E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.61776257E+00             4.39193239E-03            -5.46267450E-01            -1.47982007E-02            -2.02114153E+00             8.85830641E-01             0.00000000E+00             2.68271179E+02             3.94491577E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.20043850E+06             9.98575062E+05             4.13159863E+03            -4.17928125E+04             1.76517600E+07            -6.82725200E+06             6.82995750E+06             9.86688875E+05            -9.19939062E+03            -1.58985344E+05             1.82268400E+07             7.63783800E+06             3.78022000E+06             2.81769969E+05            -7.32691953E+04             1.62690908E+04             5.22680200E+06             2.22336040E+07             3.86096289E+04             3.98659469E+05            -1.05362570E+05             2.40790176E+04             7.76901450E+06             3.25137580E+07             1.59559188E+05             3.22562062E+05            -6.72402812E+04             1.77754238E+04             4.09252475E+06             2.46921380E+07             5.03523320E+04             1.17617435E+01             1.30143583E-01             2.12283492E-01             5.55155938E+04             3.89531255E+00             4.61032772E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    25.8800  1.00000000E+00             1.19445782E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.61864090E+00             4.41341102E-03            -5.46230376E-01            -1.50702558E-02            -2.02153754E+00             8.84744048E-01             0.00000000E+00             2.68507965E+02             3.94608641E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.20537900E+06             9.99372125E+05             4.19480566E+03            -4.15117344E+04             1.76581960E+07            -6.83541250E+06             6.78189750E+06             9.87451562E+05            -8.80558594E+03            -1.59208859E+05             1.82405600E+07             7.56437200E+06             3.81983700E+06             2.81942906E+05            -7.33142891E+04             1.62798730E+04             5.23011050E+06             2.22480300E+07             3.86532227E+04             3.98714094E+05            -1.05238570E+05             2.40746797E+04             7.75423850E+06             3.25111620E+07             1.59086547E+05             3.23135062E+05            -6.74574219E+04             1.78153125E+04             4.11010125E+06             2.47439160E+07             5.08522461E+04             1.17623892E+01             1.30211428E-01             2.12429613E-01             5.55155938E+04             3.89656448E+00             4.61155653E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    25.8900  1.00000000E+00             1.19445782E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.61951351E+00             4.43430617E-03            -5.46193004E-01            -1.53438486E-02            -2.02193403E+00             8.83657396E-01             0.00000000E+00             2.68744873E+02             3.94741440E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.21129900E+06             1.00024850E+06             4.26624316E+03            -4.12372148E+04             1.76662280E+07            -6.84614300E+06             6.73391850E+06             9.88291875E+05            -8.41514062E+03            -1.59449656E+05             1.82561840E+07             7.49089000E+06             3.86125900E+06             2.82122000E+05            -7.33608984E+04             1.62910664E+04             5.23347500E+06             2.22629940E+07             3.87030781E+04             3.98806938E+05            -1.05126266E+05             2.40726211E+04             7.74034900E+06             3.25116360E+07             1.58629344E+05             3.23743438E+05            -6.76826562E+04             1.78574277E+04             4.12829150E+06             2.47986400E+07             5.13635312E+04             1.17630367E+01             1.30296886E-01             2.12592483E-01             5.55155938E+04             3.89799285E+00             4.61299276E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    25.9000  1.00000000E+00             1.19445772E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.62037992E+00             4.45462251E-03            -5.46155334E-01            -1.56189529E-02            -2.02233052E+00             8.82570684E-01             0.00000000E+00             2.68981750E+02             3.94806933E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.21528200E+06             1.00088531E+06             4.35552783E+03            -4.09396680E+04             1.76725180E+07            -6.85693300E+06             6.68034100E+06             9.88892562E+05            -8.00913281E+03            -1.59668000E+05             1.82702280E+07             7.41152400E+06             3.90262500E+06             2.82227000E+05            -7.33879062E+04             1.62976025E+04             5.23543350E+06             2.22717260E+07             3.87295352E+04             3.98785250E+05            -1.04991969E+05             2.40638965E+04             7.72537400E+06             3.25030000E+07             1.58163531E+05             3.24299750E+05            -6.79124062E+04             1.78977129E+04             4.14731100E+06             2.48504280E+07             5.19044102E+04             1.17636938E+01             1.30346999E-01             2.12704062E-01             5.55155938E+04             3.89875793E+00             4.61364031E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    25.9100  1.00000000E+00             1.19445772E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.62124062E+00             4.47436236E-03            -5.46117365E-01            -1.58955399E-02            -2.02272725E+00             8.81483912E-01             0.00000000E+00             2.69218781E+02             3.94933176E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.22116250E+06             1.00172512E+06             4.43023340E+03            -4.06650195E+04             1.76806640E+07            -6.86890850E+06             6.63143650E+06             9.89697188E+05            -7.61807031E+03            -1.59899969E+05             1.82860480E+07             7.33667800E+06             3.94428300E+06             2.82390000E+05            -7.34301719E+04             1.63077607E+04             5.23843650E+06             2.22853240E+07             3.87777266E+04             3.98871281E+05            -1.04876961E+05             2.40613574E+04             7.71158700E+06             3.25028260E+07             1.57730094E+05             3.24894344E+05            -6.81367578E+04             1.79405312E+04             4.16588800E+06             2.49055320E+07             5.24149219E+04             1.17643528E+01             1.30431339E-01             2.12858707E-01             5.55155938E+04             3.90013742E+00             4.61501408E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    25.9200  1.00000000E+00             1.19445772E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.62209606E+00             4.49352572E-03            -5.46078980E-01            -1.61735825E-02            -2.02312422E+00             8.80396962E-01             0.00000000E+00             2.69455841E+02             3.95072317E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.22714550E+06             1.00260162E+06             4.49622852E+03            -4.03854531E+04             1.76885300E+07            -6.87944550E+06             6.58271900E+06             9.90539688E+05            -7.21991406E+03            -1.60125906E+05             1.83012920E+07             7.26174800E+06             3.98407300E+06             2.82574031E+05            -7.34780859E+04             1.63192510E+04             5.24186950E+06             2.23006600E+07             3.88301367E+04             3.98966500E+05            -1.04757289E+05             2.40589883E+04             7.69724000E+06             3.25030880E+07             1.57266141E+05             3.25495500E+05            -6.83599922E+04             1.79835137E+04             4.18431450E+06             2.49609240E+07             5.29211641E+04             1.17650175E+01             1.30517274E-01             2.13020876E-01             5.55155938E+04             3.90163302E+00             4.61652327E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    25.9300  1.00000000E+00             1.19445763E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.62294531E+00             4.51211026E-03            -5.46040297E-01            -1.64530408E-02            -2.02352118E+00             8.79310012E-01             0.00000000E+00             2.69693054E+02             3.95260715E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.23536700E+06             1.00370031E+06             4.56275000E+03            -4.01634062E+04             1.76996660E+07            -6.89135000E+06             6.54135050E+06             9.91603875E+05            -6.87110547E+03            -1.60383438E+05             1.83196520E+07             7.19405600E+06             4.02418400E+06             2.82811094E+05            -7.35400625E+04             1.63340469E+04             5.24630000E+06             2.23204380E+07             3.88999258E+04             3.99206594E+05            -1.04694500E+05             2.40629531E+04             7.68583600E+06             3.25129280E+07             1.56890078E+05             3.26121812E+05            -6.85759141E+04             1.80272812E+04             4.20192150E+06             2.50176960E+07             5.34103945E+04             1.17656851E+01             1.30643502E-01             2.13230103E-01             5.55155938E+04             3.90361404E+00             4.61860514E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    25.9400  1.00000000E+00             1.19445763E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.62378836E+00             4.53011133E-03            -5.46001256E-01            -1.67338848E-02            -2.02391863E+00             8.78222883E-01             0.00000000E+00             2.69930389E+02             3.95471478E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.24433000E+06             1.00488425E+06             4.62636377E+03            -3.99551172E+04             1.77116480E+07            -6.90237250E+06             6.50090850E+06             9.92753562E+05            -6.53240625E+03            -1.60648578E+05             1.83386200E+07             7.12707400E+06             4.06286600E+06             2.83079188E+05            -7.36103281E+04             1.63507783E+04             5.25134750E+06             2.23428180E+07             3.89772969E+04             3.99485156E+05            -1.04646984E+05             2.40681367E+04             7.67473900E+06             3.25249160E+07             1.56534875E+05             3.26764250E+05            -6.87899688E+04             1.80719141E+04             4.21939750E+06             2.50756260E+07             5.38698320E+04             1.17663622E+01             1.30782768E-01             2.13457063E-01             5.55155938E+04             3.90580583E+00             4.62093210E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    25.9500  1.00000000E+00             1.19445763E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.62462616E+00             4.54752240E-03            -5.45961857E-01            -1.70160737E-02            -2.02431607E+00             8.77135694E-01             0.00000000E+00             2.70167816E+02             3.95630836E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.25225800E+06             1.00593438E+06             4.70754346E+03            -3.97972500E+04             1.77233580E+07            -6.91530750E+06             6.46001050E+06             9.93770438E+05            -6.24784375E+03            -1.60907812E+05             1.83575720E+07             7.05940200E+06             4.10305700E+06             2.83285688E+05            -7.36642578E+04             1.63636436E+04             5.25520300E+06             2.23600220E+07             3.90369570E+04             3.99749781E+05            -1.04629055E+05             2.40697324E+04             7.66506900E+06             3.25332060E+07             1.56225281E+05             3.27347656E+05            -6.89781562E+04             1.81145918E+04             4.23640700E+06             2.51303520E+07             5.43314609E+04             1.17670345E+01             1.30903438E-01             2.13655695E-01             5.55155938E+04             3.90749645E+00             4.62266827E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    25.9600  1.00000000E+00             1.19445753E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.62545824E+00             4.56433650E-03            -5.45922160E-01            -1.72995701E-02            -2.02471352E+00             8.76048267E-01             0.00000000E+00             2.70405365E+02             3.95799685E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.24275500E+06             1.00512806E+06             4.08681958E+03            -4.05581172E+04             1.76920120E+07            -6.89776150E+06             6.47434550E+06             9.93093625E+05            -6.94434375E+03            -1.60190469E+05             1.83274160E+07             7.04532600E+06             4.11980300E+06             2.83499000E+05            -7.37199609E+04             1.63769453E+04             5.25916550E+06             2.23778120E+07             3.91007578E+04             3.99984125E+05            -1.04571430E+05             2.40701797E+04             7.65322800E+06             3.25396300E+07             1.55864875E+05             3.26094594E+05            -6.79977422E+04             1.81397969E+04             4.21523200E+06             2.51259720E+07             5.34343125E+04             1.17677221E+01             1.30709007E-01             2.13459522E-01             5.55155938E+04             3.90929055E+00             4.62452078E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    25.9700  1.00000000E+00             1.19445753E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.62628412E+00             4.58054384E-03            -5.45882106E-01            -1.75843351E-02            -2.02511144E+00             8.74960721E-01             0.00000000E+00             2.70642914E+02             3.95853424E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.24643550E+06             1.00576500E+06             4.19471533E+03            -4.02143008E+04             1.76979900E+07            -6.90988250E+06             6.41399350E+06             9.93692500E+05            -6.48893750E+03            -1.60409375E+05             1.83411120E+07             6.95767200E+06             4.15921500E+06             2.83579938E+05            -7.37405547E+04             1.63819365E+04             5.26059600E+06             2.23845020E+07             3.91241758E+04             3.99916375E+05            -1.04411461E+05             2.40580059E+04             7.63677800E+06             3.25266700E+07             1.55357984E+05             3.26721000E+05            -6.82581797E+04             1.81817461E+04             4.23595000E+06             2.51809380E+07             5.40288867E+04             1.17684031E+01             1.30752712E-01             2.13570043E-01             5.55155938E+04             3.90995598E+00             4.62504005E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    25.9800  1.00000000E+00             1.19445753E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.62710428E+00             4.59613418E-03            -5.45841753E-01            -1.78703293E-02            -2.02550983E+00             8.73872936E-01             0.00000000E+00             2.70880524E+02             3.95989323E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.25180950E+06             1.00663188E+06             4.26950146E+03            -3.98660703E+04             1.77044300E+07            -6.92000600E+06             6.35574650E+06             9.94524000E+05            -6.02079688E+03            -1.60627344E+05             1.83548020E+07             6.87193400E+06             4.19602200E+06             2.83753000E+05            -7.37855625E+04             1.63926855E+04             5.26376700E+06             2.23988920E+07             3.91767930E+04             3.99930406E+05            -1.04244289E+05             2.40509316E+04             7.61952950E+06             3.25205780E+07             1.54824359E+05             3.27404625E+05            -6.85134375E+04             1.82271445E+04             4.25614950E+06             2.52406100E+07             5.45989453E+04             1.17690964E+01             1.30826578E-01             2.13728964E-01             5.55155938E+04             3.91143203E+00             4.62651396E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    25.9900  1.00000000E+00             1.19445744E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.62791824E+00             4.61109774E-03            -5.45801222E-01            -1.81575175E-02            -2.02590799E+00             8.72784972E-01             0.00000000E+00             2.71118195E+02             3.96045470E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.25543600E+06             1.00724600E+06             4.37627197E+03            -3.95155039E+04             1.77101760E+07            -6.93098300E+06             6.29386450E+06             9.95101375E+05            -5.55765625E+03            -1.60833922E+05             1.83679700E+07             6.78232200E+06             4.23313000E+06             2.83837344E+05            -7.38070938E+04             1.63978848E+04             5.26526350E+06             2.24058640E+07             3.92016250E+04             3.99835219E+05            -1.04078961E+05             2.40377598E+04             7.60276550E+06             3.25059940E+07             1.54296531E+05             3.28032188E+05            -6.87745000E+04             1.82691094E+04             4.27689200E+06             2.52956560E+07             5.52005352E+04             1.17697859E+01             1.30868971E-01             2.13834271E-01             5.55155938E+04             3.91211843E+00             4.62705469E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    26.0000  1.00000000E+00             1.19445744E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.62872648E+00             4.62542241E-03            -5.45760453E-01            -1.84458587E-02            -2.02630687E+00             8.71696770E-01             0.00000000E+00             2.71356018E+02             3.96273875E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.26396000E+06             1.00841944E+06             4.43529834E+03            -3.92092930E+04             1.77200400E+07            -6.94286650E+06             6.24217400E+06             9.96240375E+05            -5.11997266E+03            -1.61076906E+05             1.83849480E+07             6.70280400E+06             4.27013700E+06             2.84097719E+05            -7.38751172E+04             1.64141133E+04             5.27000350E+06             2.24275820E+07             3.92873086E+04             4.00005969E+05            -1.03950781E+05             2.40397285E+04             7.58794050E+06             3.25123420E+07             1.53804203E+05             3.28779656E+05            -6.90227266E+04             1.83183633E+04             4.29640100E+06             2.53605120E+07             5.57372969E+04             1.17704868E+01             1.30999342E-01             2.14057907E-01             5.55155938E+04             3.91453433E+00             4.62963629E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    26.0100  1.00000000E+00             1.19445744E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.62952900E+00             4.63909889E-03            -5.45719504E-01            -1.87353231E-02            -2.02670574E+00             8.70608270E-01             0.00000000E+00             2.71593903E+02             3.96408010E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.27004900E+06             1.00929825E+06             4.52535010E+03            -3.88814023E+04             1.77282140E+07            -6.95508950E+06             6.18468100E+06             9.97083500E+05            -4.66925391E+03            -1.61300703E+05             1.84004080E+07             6.61720400E+06             4.30706100E+06             2.84258719E+05            -7.39168984E+04             1.64241211E+04             5.27289500E+06             2.24409720E+07             3.93404648E+04             4.00038750E+05            -1.03806984E+05             2.40336387E+04             7.57237200E+06             3.25076720E+07             1.53291469E+05             3.29468500E+05            -6.92809688E+04             1.83641504E+04             4.31689100E+06             2.54206740E+07             5.63099453E+04             1.17711897E+01             1.31085649E-01             2.14218855E-01             5.55155938E+04             3.91600943E+00             4.63110447E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    26.0200  1.00000000E+00             1.19445744E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.63032579E+00             4.65211645E-03            -5.45678496E-01            -1.90258753E-02            -2.02710485E+00             8.69519413E-01             0.00000000E+00             2.71831970E+02             3.96679068E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.27907550E+06             1.01056725E+06             4.55366260E+03            -3.85882852E+04             1.77374780E+07            -6.96355550E+06             6.13699950E+06             9.98323125E+05            -4.24095703E+03            -1.61521031E+05             1.84159920E+07             6.54132600E+06             4.33985600E+06             2.84576750E+05            -7.40003359E+04             1.64439395E+04             5.27877900E+06             2.24674940E+07             3.94403828E+04             4.00259312E+05            -1.03679047E+05             2.40380742E+04             7.55722300E+06             3.25175860E+07             1.52774703E+05             3.30204531E+05            -6.95090000E+04             1.84129141E+04             4.33499000E+06             2.54847800E+07             5.68024336E+04             1.17718887E+01             1.31225035E-01             2.14462727E-01             5.55155938E+04             3.91882372E+00             4.63415718E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    26.0300  1.00000000E+00             1.19445744E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.63111639E+00             4.66446532E-03            -5.45637488E-01            -1.93174854E-02            -2.02750444E+00             8.68430257E-01             0.00000000E+00             2.72070068E+02             3.96775317E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.28336900E+06             1.01127444E+06             4.63635352E+03            -3.82490391E+04             1.77431080E+07            -6.97204050E+06             6.07751800E+06             9.98998625E+05            -3.78360547E+03            -1.61703359E+05             1.84282560E+07             6.45335000E+06             4.37231200E+06             2.84712125E+05            -7.40355078E+04             1.64523145E+04             5.28126950E+06             2.24787140E+07             3.94796836E+04             4.00207031E+05            -1.03515008E+05             2.40269414E+04             7.54017300E+06             3.25060300E+07             1.52238078E+05             3.30831688E+05            -6.97543281E+04             1.84554492E+04             4.35490200E+06             2.55403480E+07             5.73577852E+04             1.17726002E+01             1.31278634E-01             2.14586869E-01             5.55155938E+04             3.91989112E+00             4.63513899E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    26.0400  1.00000000E+00             1.19445744E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.63190126E+00             4.67613339E-03            -5.45596480E-01            -1.96101125E-02            -2.02790427E+00             8.67340684E-01             0.00000000E+00             2.72308319E+02             3.96959448E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.29020800E+06             1.01226438E+06             4.69756006E+03            -3.79360547E+04             1.77509240E+07            -6.98104500E+06             6.02329350E+06             9.99958000E+05            -3.34299609E+03            -1.61905344E+05             1.84425300E+07             6.37050200E+06             4.40456400E+06             2.84934406E+05            -7.40936328E+04             1.64661211E+04             5.28534450E+06             2.24971980E+07             3.95500391E+04             4.00291906E+05            -1.03374203E+05             2.40233125E+04             7.52434600E+06             3.25049760E+07             1.51709562E+05             3.31518719E+05            -6.99933516E+04             1.85014844E+04             4.37410350E+06             2.56006680E+07             5.78918086E+04             1.17733145E+01             1.31377980E-01             2.14770868E-01             5.55155938E+04             3.92184424E+00             4.63716745E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    26.0500  1.00000000E+00             1.19445734E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             7.63267994E+00             4.68711229E-03            -5.45555532E-01            -1.99037232E-02            -2.02830410E+00             8.66250634E-01             0.00000000E+00             2.72546509E+02             3.96986341E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             7.29378400E+06             1.01279488E+06             4.83268945E+03            -3.75933672E+04             1.77577480E+07            -6.99411400E+06             5.95676900E+06             1.00045188E+06            -2.88494922E+03            -1.62104672E+05             1.84567120E+07             6.27499800E+06             4.43988400E+06             2.84975844E+05            -7.41037734E+04             1.64686074E+04             5.28596450E+06             2.25005720E+07             3.95643555E+04             4.00154875E+05            -1.03223164E+05             2.40068789E+04             7.50821100E+06             3.24863160E+07             1.51188797E+05             3.32147031E+05            -7.02627891E+04             1.85444609E+04             4.39614600E+06             2.56567500E+07             5.85258984E+04             1.17740211E+01             1.31418750E-01             2.14857623E-01             5.55155938E+04             3.92226005E+00             4.63738060E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
