
Predictions were generated on 21-Aug-2026 at 11:05:06 using AeroDyn_driver, compiled on Jun 03 2026 at 10:12:24 as a 64-bit application using single precision at commit Unversioned from 02847314dfdc4069d70b8b493e37b12b810a11e2
 AeroDyn



 Time        Case        HWindSpeedX HWindSpeedY HWindSpeedZ ShearExp    PtfmSurge   PtfmSway    PtfmHeave   PtfmRoll    PtfmPitch   PtfmYaw     Yaw         Azimuth     RotSpeed    BldPitch1   BldPitch2   BldPitch3   RtAeroPwr   RtAeroFxh   RtAeroFyh   RtAeroFzh   RtAeroMxh   RtAeroMyh   RtAeroMzh   RtAeroFxi   RtAeroFyi   RtAeroFzi   RtAeroMxi   RtAeroMyi   RtAeroMzi   B1AeroFx    B1AeroFy    B1AeroFz    B1AeroMx    B1AeroMy    B1AeroMz    B2AeroFx    B2AeroFy    B2AeroFz    B2AeroMx    B2AeroMy    B2AeroMz    B3AeroFx    B3AeroFy    B3AeroFz    B3AeroMx    B3AeroMy    B3AeroMz    RtVAvgxh    RtFldCp     RtFldCt     RtArea      RtSpeed     RtTSR       TwN1Fby     TwN1Fbx     TwN1Fbz     TwN1Mby     TwN1Mbx     TwN1Mbz    
 (s)         (-)         (m/s)       (m/s)       (m/s)       (-)         (m)         (m)         (m)         (deg)       (deg)       (deg)       (deg)       (deg)       (rpm)       (deg)       (deg)       (deg)       (W)         (N)         (N)         (N)         (N-m)       (N-m)       (N-m)       (N)         (N)         (N)         (N-m)       (N-m)       (N-m)       (N)         (N)         (N)         (N-m)       (N-m)       (N-m)       (N)         (N)         (N)         (N-m)       (N-m)       (N-m)       (N)         (N)         (N)         (N-m)       (N-m)       (N-m)       (m/s)       (-)         (-)         (m^2)       (rpm)       (-)         INVALID     INVALID     INVALID     INVALID     INVALID     INVALID    
    81.5700  1.00000000E+00             1.19414377E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.17477846E+00             1.93487048E-01            -3.24587852E-01             1.15136184E-01             2.78558373E+00            -8.89097676E-02             0.00000000E+00             3.15410004E+02             7.26453781E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26355640E+07             2.63858550E+06            -2.21152695E+04            -9.30458691E+03             2.97582300E+07            -2.83529812E+05             6.24178950E+06             2.59360100E+06            -2.53632500E+04            -4.85077562E+05             3.01080500E+07             4.13528000E+06            -9.98702000E+05             8.79755250E+05            -1.46462750E+05             5.51757617E+04             1.03262940E+07             7.35766880E+07             1.74315766E+05             9.26516500E+05            -1.37704422E+05             5.78133711E+04             9.76552900E+06             7.72221040E+07             1.43506734E+05             8.44614750E+05            -1.27368453E+05             5.26368789E+04             8.72477300E+06             7.03316160E+07             1.19379477E+05             1.16978893E+01             4.15860504E-01             5.67067862E-01             5.55155938E+04             7.26366138E+00             8.64389038E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.5800  1.00000000E+00             1.19414368E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.17392826E+00             1.93890050E-01            -3.24775249E-01             1.15064219E-01             2.78579545E+00            -8.90102014E-02             0.00000000E+00             3.15710022E+02             7.26426029E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26342780E+07             2.63844450E+06            -2.21135977E+04            -9.18681934E+03             2.97576200E+07            -2.62287031E+05             6.23892750E+06             2.59345450E+06            -2.53310469E+04            -4.85093750E+05             3.01083620E+07             4.12404800E+06            -9.93872000E+05             8.79877500E+05            -1.46459188E+05             5.51829609E+04             1.03266520E+07             7.35865200E+07             1.74309891E+05             9.26364625E+05            -1.37646781E+05             5.78048203E+04             9.76155300E+06             7.72102640E+07             1.43389016E+05             8.44502812E+05            -1.27414625E+05             5.26306484E+04             8.72782500E+06             7.03229840E+07             1.19553602E+05             1.16976194E+01             4.15865690E-01             5.67063749E-01             5.55155938E+04             7.26339769E+00             8.64377594E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.5900  1.00000000E+00             1.19414358E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.17307663E+00             1.94293365E-01            -3.24959576E-01             1.14993349E-01             2.78601027E+00            -8.91094133E-02             0.00000000E+00             3.16203674E+02             7.26437855E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26334280E+07             2.63843475E+06            -2.21071094E+04            -8.96231250E+03             2.97559600E+07            -2.24461656E+05             6.22422050E+06             2.59343675E+06            -2.52515625E+04            -4.85135281E+05             3.01065020E+07             4.10091200E+06            -9.94754000E+05             8.80167500E+05            -1.46457031E+05             5.52013516E+04             1.03276690E+07             7.36109680E+07             1.74268531E+05             9.26130062E+05            -1.37530703E+05             5.77903867E+04             9.75268700E+06             7.71908400E+07             1.43075422E+05             8.44437688E+05            -1.27501016E+05             5.26295273E+04             8.73409000E+06             7.03202560E+07             1.19858141E+05             1.16974964E+01             4.15863186E-01             5.67073584E-01             5.55155938E+04             7.26353025E+00             8.64402485E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.6000  1.00000000E+00             1.19414349E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.17222261E+00             1.94696978E-01            -3.25140834E-01             1.14923596E-01             2.78622818E+00            -8.92074108E-02             0.00000000E+00             3.16601868E+02             7.26430178E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26323840E+07             2.63835625E+06            -2.21078125E+04            -8.80499121E+03             2.97548440E+07            -1.95018141E+05             6.21973700E+06             2.59335025E+06            -2.52096875E+04            -4.85169031E+05             3.01063640E+07             4.08676000E+06            -9.89572000E+05             8.80375375E+05            -1.46453422E+05             5.52140430E+04             1.03282340E+07             7.36280720E+07             1.74219547E+05             9.25958250E+05            -1.37451922E+05             5.77809336E+04             9.74713400E+06             7.71776560E+07             1.42896516E+05             8.44322750E+05            -1.27559344E+05             5.26239180E+04             8.73800400E+06             7.03121120E+07             1.20067039E+05             1.16973114E+01             4.15863723E-01             5.67074656E-01             5.55155938E+04             7.26346779E+00             8.64408684E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.6100  1.00000000E+00             1.19414339E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.17136717E+00             1.95100874E-01            -3.25319022E-01             1.14854932E-01             2.78644919E+00            -8.93041790E-02             0.00000000E+00             3.17173431E+02             7.26457834E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26327820E+07             2.63844300E+06            -2.20954746E+04            -8.54825781E+03             2.97541780E+07            -1.51774375E+05             6.20238250E+06             2.59342600E+06            -2.51177031E+04            -4.85235438E+05             3.01054560E+07             4.06000800E+06            -9.90742000E+05             8.80739438E+05            -1.46452266E+05             5.52374414E+04             1.03295840E+07             7.36590880E+07             1.74203844E+05             9.25722375E+05            -1.37324719E+05             5.77665508E+04             9.73742700E+06             7.71582480E+07             1.42538531E+05             8.44281938E+05            -1.27663805E+05             5.26253906E+04             8.74576000E+06             7.03123840E+07             1.20422875E+05             1.16972551E+01             4.15877074E-01             5.67098796E-01             5.55155938E+04             7.26375818E+00             8.64447403E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.6200  1.00000000E+00             1.19414330E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.17050982E+00             1.95505023E-01            -3.25494140E-01             1.14787363E-01             2.78667307E+00            -8.93997177E-02             0.00000000E+00             3.17639252E+02             7.26463985E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26316680E+07             2.63840525E+06            -2.20961855E+04            -8.35879395E+03             2.97524020E+07            -1.15894992E+05             6.19540000E+06             2.59338000E+06            -2.50657656E+04            -4.85276531E+05             3.01044180E+07             4.04380000E+06            -9.86748000E+05             8.81009188E+05            -1.46448578E+05             5.52541602E+04             1.03303250E+07             7.36815040E+07             1.74186797E+05             9.25525062E+05            -1.37228812E+05             5.77553281E+04             9.73042200E+06             7.71427600E+07             1.42304703E+05             8.44171938E+05            -1.27732422E+05             5.26202891E+04             8.75032100E+06             7.03048480E+07             1.20643148E+05             1.16971302E+01             4.15869892E-01             5.67102730E-01             5.55155938E+04             7.26383352E+00             8.64465714E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.6300  1.00000000E+00             1.19414320E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.16965055E+00             1.95909366E-01            -3.25666219E-01             1.14720888E-01             2.78690004E+00            -8.94940272E-02             0.00000000E+00             3.18160004E+02             7.26481295E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26321520E+07             2.63846200E+06            -2.20750059E+04            -8.12843701E+03             2.97522740E+07            -7.87102266E+04             6.17929750E+06             2.59342600E+06            -2.49794219E+04            -4.85338938E+05             3.01042860E+07             4.01822400E+06            -9.86730000E+05             8.81321250E+05            -1.46442438E+05             5.52738945E+04             1.03310910E+07             7.37077760E+07             1.74125344E+05             9.25305438E+05            -1.37117969E+05             5.77424023E+04             9.72211600E+06             7.71251520E+07             1.42021281E+05             8.44136750E+05            -1.27831648E+05             5.26218164E+04             8.75777700E+06             7.03053360E+07             1.20993492E+05             1.16970491E+01             4.15887475E-01             5.67122877E-01             5.55155938E+04             7.26402044E+00             8.64493942E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.6400  1.00000000E+00             1.19414310E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.16878986E+00             1.96313903E-01            -3.25835198E-01             1.14655495E-01             2.78712988E+00            -8.95871073E-02             0.00000000E+00             3.18555511E+02             7.26473093E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26301920E+07             2.63834950E+06            -2.20720527E+04            -7.96715625E+03             2.97499740E+07            -4.79558359E+04             6.17276750E+06             2.59330750E+06            -2.49343594E+04            -4.85359812E+05             3.01025120E+07             4.00466400E+06            -9.83812000E+05             8.81524062E+05            -1.46434953E+05             5.52862812E+04             1.03313710E+07             7.37244720E+07             1.74109000E+05             9.25106938E+05            -1.37034719E+05             5.77305859E+04             9.71592600E+06             7.71090960E+07             1.41814797E+05             8.44019688E+05            -1.27888328E+05             5.26158047E+04             8.76146300E+06             7.02966960E+07             1.21185219E+05             1.16968727E+01             4.15870219E-01             5.67115664E-01             5.55155938E+04             7.26395273E+00             8.64498901E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.6500  1.00000000E+00             1.19414310E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.16792774E+00             1.96718603E-01            -3.26001137E-01             1.14591196E-01             2.78736258E+00            -8.96789283E-02             0.00000000E+00             3.18967621E+02             7.26468229E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26300460E+07             2.63831825E+06            -2.20461719E+04            -7.77948584E+03             2.97499260E+07            -1.93409941E+04             6.15746550E+06             2.59326875E+06            -2.48577969E+04            -4.85396312E+05             3.01021840E+07             3.98254400E+06            -9.85270000E+05             8.81739438E+05            -1.46426203E+05             5.52997070E+04             1.03316650E+07             7.37424400E+07             1.74065438E+05             9.24894812E+05            -1.36945141E+05             5.77177539E+04             9.70917500E+06             7.70917600E+07             1.41593578E+05             8.43984812E+05            -1.27972539E+05             5.26166602E+04             8.76790500E+06             7.02965600E+07             1.21488500E+05             1.16967058E+01             4.15885359E-01             5.67125201E-01             5.55155938E+04             7.26391792E+00             8.64507103E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.6600  1.00000000E+00             1.19414301E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.16706371E+00             1.97123423E-01            -3.26164037E-01             1.14527978E-01             2.78759837E+00            -8.97695124E-02             0.00000000E+00             3.19342621E+02             7.26455784E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26282260E+07             2.63819825E+06            -2.20422969E+04            -7.62322705E+03             2.97479880E+07             1.04612090E+04             6.15006000E+06             2.59314400E+06            -2.48133438E+04            -4.85410375E+05             3.01004920E+07             3.96971200E+06            -9.83858000E+05             8.81931188E+05            -1.46420094E+05             5.53115430E+04             1.03320860E+07             7.37583040E+07             1.74008500E+05             9.24693000E+05            -1.36865516E+05             5.77056133E+04             9.70320500E+06             7.70752960E+07             1.41391953E+05             8.43874562E+05            -1.28028344E+05             5.26109141E+04             8.77157500E+06             7.02884320E+07             1.21675453E+05             1.16965084E+01             4.15873021E-01             5.67118585E-01             5.55155938E+04             7.26380682E+00             8.64508438E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.6700  1.00000000E+00             1.19414291E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.16619873E+00             1.97528332E-01            -3.26323897E-01             1.14465855E-01             2.78783727E+00            -8.98588374E-02             0.00000000E+00             3.19783783E+02             7.26456833E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26284720E+07             2.63819550E+06            -2.20146621E+04            -7.42089160E+03             2.97482080E+07             4.20825352E+04             6.13324500E+06             2.59313350E+06            -2.47315156E+04            -4.85450500E+05             3.01002100E+07             3.94696800E+06            -9.86510000E+05             8.82177375E+05            -1.46411969E+05             5.53273516E+04             1.03326340E+07             7.37792400E+07             1.73992594E+05             9.24470438E+05            -1.36769922E+05             5.76922617E+04             9.69598700E+06             7.70571920E+07             1.41153297E+05             8.43848438E+05            -1.28119094E+05             5.26125859E+04             8.77851500E+06             7.02892560E+07             1.21993750E+05             1.16963730E+01             4.15891975E-01             5.67131102E-01             5.55155938E+04             7.26383209E+00             8.64521408E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.6800  1.00000000E+00             1.19414282E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.16533184E+00             1.97933301E-01            -3.26480687E-01             1.14404820E-01             2.78807878E+00            -8.99469107E-02             0.00000000E+00             3.20263519E+02             7.26465845E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26273300E+07             2.63816400E+06            -2.20040332E+04            -7.21959424E+03             2.97462820E+07             7.95138828E+04             6.12250200E+06             2.59309450E+06            -2.46698750E+04            -4.85488000E+05             3.00984940E+07             3.92971200E+06            -9.85260000E+05             8.82457750E+05            -1.46403250E+05             5.53450234E+04             1.03331290E+07             7.38028000E+07             1.73957266E+05             9.24249125E+05            -1.36669828E+05             5.76791523E+04             9.68845100E+06             7.70393440E+07             1.40902578E+05             8.43757625E+05            -1.28194953E+05             5.26088789E+04             8.78370500E+06             7.02835360E+07             1.22246289E+05             1.16962662E+01             4.15882349E-01             5.67134678E-01             5.55155938E+04             7.26393557E+00             8.64541626E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.6900  1.00000000E+00             1.19414272E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.16446400E+00             1.98338330E-01            -3.26634467E-01             1.14344873E-01             2.78832316E+00            -9.00337175E-02             0.00000000E+00             3.20780853E+02             7.26482487E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26279620E+07             2.63822475E+06            -2.19728887E+04            -6.98937646E+03             2.97463760E+07             1.16498422E+05             6.10430200E+06             2.59314550E+06            -2.45806250E+04            -4.85545750E+05             3.00982160E+07             3.90460000E+06            -9.87210000E+05             8.82770125E+05            -1.46393375E+05             5.53647266E+04             1.03336320E+07             7.38290560E+07             1.73907000E+05             9.24016750E+05            -1.36562266E+05             5.76655234E+04             9.68034000E+06             7.70207440E+07             1.40632844E+05             8.43739062E+05            -1.28297664E+05             5.26114570E+04             8.79144000E+06             7.02853680E+07             1.22601195E+05             1.16961946E+01             4.15901601E-01             5.67154706E-01             5.55155938E+04             7.26411533E+00             8.64568329E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.7000  1.00000000E+00             1.19414272E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.16359472E+00             1.98743358E-01            -3.26785207E-01             1.14286013E-01             2.78857064E+00            -9.01192576E-02             0.00000000E+00             3.21293091E+02             7.26497984E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26271320E+07             2.63822400E+06            -2.19526113E+04            -6.77333252E+03             2.97445900E+07             1.55274984E+05             6.09093700E+06             2.59313600E+06            -2.45089375E+04            -4.85592125E+05             3.00965140E+07             3.88468000E+06            -9.86608000E+05             8.83072562E+05            -1.46380656E+05             5.53837305E+04             1.03338880E+07             7.38544800E+07             1.73839734E+05             9.23784875E+05            -1.36456672E+05             5.76518711E+04             9.67237000E+06             7.70021120E+07             1.40361453E+05             8.43668000E+05            -1.28383297E+05             5.26096328E+04             8.79745400E+06             7.02817680E+07             1.22887203E+05             1.16961288E+01             4.15893376E-01             5.67160964E-01             5.55155938E+04             7.26428509E+00             8.64593410E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.7100  1.00000000E+00             1.19414263E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.16272402E+00             1.99148357E-01            -3.26932907E-01             1.14228249E-01             2.78882098E+00            -9.02035311E-02             0.00000000E+00             3.21751831E+02             7.26502657E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26271020E+07             2.63822425E+06            -2.19212012E+04            -6.56904199E+03             2.97443040E+07             1.88048438E+05             6.07412150E+06             2.59312850E+06            -2.44289531E+04            -4.85633125E+05             3.00957920E+07             3.86256400E+06            -9.88872000E+05             8.83331750E+05            -1.46368516E+05             5.53999375E+04             1.03340560E+07             7.38760880E+07             1.73756359E+05             9.23556625E+05            -1.36360922E+05             5.76382539E+04             9.66511400E+06             7.69836560E+07             1.40123719E+05             8.43637750E+05            -1.28474078E+05             5.26107812E+04             8.80428800E+06             7.02821360E+07             1.23205938E+05             1.16960096E+01             4.15905535E-01             5.67172527E-01             5.55155938E+04             7.26434565E+00             8.64609432E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.7200  1.00000000E+00             1.19414253E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.16185236E+00             1.99553326E-01            -3.27077597E-01             1.14171594E-01             2.78907418E+00            -9.02865231E-02             0.00000000E+00             3.22170776E+02             7.26499224E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26258060E+07             2.63815150E+06            -2.19010742E+04            -6.38792822E+03             2.97426840E+07             2.20165156E+05             6.06159400E+06             2.59305025E+06            -2.43670156E+04            -4.85655500E+05             3.00939620E+07             3.84607600E+06            -9.89860000E+05             8.83557875E+05            -1.46356516E+05             5.54140000E+04             1.03341480E+07             7.38949200E+07             1.73704500E+05             9.23330438E+05            -1.36272297E+05             5.76246484E+04             9.65839100E+06             7.69652240E+07             1.39902125E+05             8.43564625E+05            -1.28546250E+05             5.26080781E+04             8.80936900E+06             7.02777440E+07             1.23463836E+05             1.16958523E+01             4.15898532E-01             5.67172170E-01             5.55155938E+04             7.26432514E+00             8.64618587E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.7300  1.00000000E+00             1.19414253E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.16097927E+00             1.99958220E-01            -3.27219278E-01             1.14116035E-01             2.78933001E+00            -9.03682411E-02             0.00000000E+00             3.22551117E+02             7.26487875E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26251500E+07             2.63808200E+06            -2.18687305E+04            -6.21579883E+03             2.97422300E+07             2.46972266E+05             6.04622500E+06             2.59297525E+06            -2.42959219E+04            -4.85677500E+05             3.00929700E+07             3.82700400E+06            -9.92672000E+05             8.83745500E+05            -1.46342781E+05             5.54256055E+04             1.03340140E+07             7.39105040E+07             1.73666484E+05             9.23110375E+05            -1.36191562E+05             5.76112383E+04             9.65223000E+06             7.69471200E+07             1.39701859E+05             8.43527125E+05            -1.28624148E+05             5.26082578E+04             8.81525400E+06             7.02768960E+07             1.23732539E+05             1.16956682E+01             4.15906072E-01             5.67175031E-01             5.55155938E+04             7.26422548E+00             8.64620304E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.7400  1.00000000E+00             1.19414244E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.16010523E+00             2.00363010E-01            -3.27357948E-01             1.14061579E-01             2.78958893E+00            -9.04486775E-02             0.00000000E+00             3.22955414E+02             7.26481438E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26235020E+07             2.63798325E+06            -2.18448184E+04            -6.04042773E+03             2.97402680E+07             2.77592312E+05             6.03337400E+06             2.59287175E+06            -2.42336094E+04            -4.85694000E+05             3.00907380E+07             3.81075600E+06            -9.93942000E+05             8.83951312E+05            -1.46327312E+05             5.54384297E+04             1.03338170E+07             7.39276800E+07             1.73614109E+05             9.22879562E+05            -1.36104953E+05             5.75972812E+04             9.64559700E+06             7.69282800E+07             1.39494984E+05             8.43453250E+05            -1.28694008E+05             5.26055078E+04             8.82018100E+06             7.02724320E+07             1.23960203E+05             1.16954966E+01             4.15894091E-01             5.67170441E-01             5.55155938E+04             7.26417542E+00             8.64627075E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.7500  1.00000000E+00             1.19414234E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.15923023E+00             2.00767651E-01            -3.27493638E-01             1.14008233E-01             2.78985047E+00            -9.05278251E-02             0.00000000E+00             3.23404877E+02             7.26484156E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26235340E+07             2.63798050E+06            -2.18079922E+04            -5.83615869E+03             2.97401420E+07             3.10063375E+05             6.01489200E+06             2.59286250E+06            -2.41510156E+04            -4.85728250E+05             3.00898160E+07             3.78919200E+06            -9.98118000E+05             8.84205625E+05            -1.46313656E+05             5.54545039E+04             1.03339170E+07             7.39490480E+07             1.73577234E+05             9.22641188E+05            -1.36010562E+05             5.75829414E+04             9.63839200E+06             7.69088640E+07             1.39259422E+05             8.43434750E+05            -1.28786664E+05             5.26074531E+04             8.82720900E+06             7.02737440E+07             1.24281984E+05             1.16953726E+01             4.15907919E-01             5.67181945E-01             5.55155938E+04             7.26421690E+00             8.64641190E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.7600  1.00000000E+00             1.19414225E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.15835428E+00             2.01172143E-01            -3.27626377E-01             1.13956004E-01             2.79011512E+00            -9.06056762E-02             0.00000000E+00             3.23898041E+02             7.26495838E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26227660E+07             2.63796825E+06            -2.17762441E+04            -5.62246094E+03             2.97385960E+07             3.47272562E+05             5.99853900E+06             2.59284325E+06            -2.40741406E+04            -4.85764281E+05             3.00878340E+07             3.76946800E+06            -1.00027000E+06             8.84491062E+05            -1.46296516E+05             5.54726133E+04             1.03338570E+07             7.39730960E+07             1.73501844E+05             9.22393375E+05            -1.35908469E+05             5.75681484E+04             9.63058100E+06             7.68887680E+07             1.38997344E+05             8.43384812E+05            -1.28875336E+05             5.26069727E+04             8.83360200E+06             7.02720160E+07             1.24583102E+05             1.16952734E+01             4.15904343E-01             5.67188859E-01             5.55155938E+04             7.26434755E+00             8.64664078E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.7700  1.00000000E+00             1.19414215E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.15747738E+00             2.01576442E-01            -3.27756137E-01             1.13904901E-01             2.79038239E+00            -9.06822383E-02             0.00000000E+00             3.24428101E+02             7.26515007E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26231740E+07             2.63802550E+06            -2.17330469E+04            -5.38554150E+03             2.97382880E+07             3.85914500E+05             5.97751350E+06             2.59289250E+06            -2.39808750E+04            -4.85812625E+05             3.00866540E+07             3.74553200E+06            -1.00481000E+06             8.84812938E+05            -1.46279531E+05             5.54930469E+04             1.03339200E+07             7.40003200E+07             1.73400797E+05             9.22135438E+05            -1.35799594E+05             5.75528633E+04             9.62225800E+06             7.68680000E+07             1.38723859E+05             8.43378688E+05            -1.28982023E+05             5.26100703E+04             8.84160100E+06             7.02747360E+07             1.24930406E+05             1.16952124E+01             4.15918469E-01             5.67207217E-01             5.55155820E+04             7.26455355E+00             8.64693069E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.7800  1.00000000E+00             1.19414215E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.15659952E+00             2.01980516E-01            -3.27882975E-01             1.13854922E-01             2.79065228E+00            -9.07574967E-02             0.00000000E+00             3.24911011E+02             7.26524639E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26225540E+07             2.63801400E+06            -2.16984766E+04            -5.17490771E+03             2.97370200E+07             4.22432219E+05             5.96028600E+06             2.59287475E+06            -2.39041719E+04            -4.85845344E+05             3.00847620E+07             3.72625600E+06            -1.00799600E+06             8.85093875E+05            -1.46262422E+05             5.55107969E+04             1.03338440E+07             7.40239680E+07             1.73355812E+05             9.21884875E+05            -1.35700297E+05             5.75379141E+04             9.61463000E+06             7.68476880E+07             1.38473234E+05             8.43337062E+05            -1.29071148E+05             5.26102383E+04             8.84811300E+06             7.02737520E+07             1.25239625E+05             1.16951008E+01             4.15918976E-01             5.67215621E-01             5.55155820E+04             7.26466417E+00             8.64714432E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
    81.7900  1.00000000E+00             1.19414215E+01             0.00000000E+00             0.00000000E+00             5.99999987E-02             5.15572071E+00             2.02384353E-01            -3.28006893E-01             1.13806061E-01             2.79092503E+00            -9.08314586E-02             0.00000000E+00             3.25376831E+02             7.26530743E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             2.26221260E+07             2.63799150E+06            -2.16605879E+04            -4.97420459E+03             2.97361500E+07             4.56193719E+05             5.94128400E+06             2.59284550E+06            -2.38289375E+04            -4.85878000E+05             3.00830680E+07             3.70541200E+06            -1.01225000E+06             8.85355375E+05            -1.46243438E+05             5.55272422E+04             1.03335470E+07             7.40459040E+07             1.73305406E+05             9.21634750E+05            -1.35604156E+05             5.75228359E+04             9.60723200E+06             7.68273200E+07             1.38233672E+05             8.43303438E+05            -1.29155898E+05             5.26122266E+04             8.85499700E+06             7.02746880E+07             1.25538297E+05             1.16949787E+01             4.15924102E-01             5.67222595E-01             5.55155820E+04             7.26473999E+00             8.64732456E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00             0.00000000E+00
