# time NacFx NacFy NacFz NacMx NacMy NacMz HubFx HubFy HubFz HubMx HubMy HubMz TwrFx TwrFy TwrFz TwrMx TwrMy TwrMz BldFx BldFy BldFz BldMx BldMy BldMz TotFx TotFy TotFz TotMx TotMy TotMz
53.880000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4268352500e+06 -1.0000628906e+04 1.9361501953e+04 3.0709237072e+07 3.4139009272e+08 1.0703265699e+06 3.1339512177e+04 6.8535530090e+01 -1.9550191402e+03 -5.0216524139e+03 2.0286364196e+06 0.0000000000e+00 5.1041690063e-03 1.3835554123e-05 -4.9272118092e-04 -1.6022904726e-03 7.0981937703e-01 -7.5772890346e-05 2.4581747673e+06 -9.9320933623e+03 1.7406482320e+04 3.0704215418e+07 3.4341872985e+08 1.0703265698e+06
53.890000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4263390000e+06 -9.9881611328e+03 1.9380007812e+04 3.0705372909e+07 3.4132660356e+08 1.0640910062e+06 3.1336655518e+04 6.8735484242e+01 -1.9550898609e+03 -5.0237934073e+03 2.0284792948e+06 0.0000000000e+00 5.1038409424e-03 1.3843517303e-05 -4.9263608456e-04 -1.6034428976e-03 7.0977347396e-01 -7.5856556684e-05 2.4576756606e+06 -9.9194256347e+03 1.7424917459e+04 3.0700349114e+07 3.4335508357e+08 1.0640910061e+06
53.890000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4263390000e+06 -9.9881611328e+03 1.9380007812e+04 3.0705372909e+07 3.4132660356e+08 1.0640910062e+06 3.1336655518e+04 6.8735484242e+01 -1.9550898609e+03 -5.0237934073e+03 2.0284792948e+06 0.0000000000e+00 5.1038409424e-03 1.3843517303e-05 -4.9263608456e-04 -1.6034428976e-03 7.0977347396e-01 -7.5856556684e-05 2.4576756606e+06 -9.9194256347e+03 1.7424917459e+04 3.0700349114e+07 3.4335508357e+08 1.0640910061e+06
53.900000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4264417500e+06 -9.7754755859e+03 1.9545582031e+04 3.0669362595e+07 3.4137293839e+08 9.9467490361e+05 3.1333800629e+04 6.8938348532e+01 -1.9551597919e+03 -5.0261175872e+03 2.0283226251e+06 0.0000000000e+00 5.1035848999e-03 1.4083571434e-05 -4.9233439893e-04 -1.6369655937e-03 7.0973669465e-01 -7.5696928049e-05 2.4577755557e+06 -9.7065372233e+03 1.7590421747e+04 3.0664336476e+07 3.4340126173e+08 9.9467490354e+05
53.900000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4264417500e+06 -9.7754755859e+03 1.9545582031e+04 3.0669362595e+07 3.4137293839e+08 9.9467490361e+05 3.1333800629e+04 6.8938348532e+01 -1.9551597919e+03 -5.0261175872e+03 2.0283226251e+06 0.0000000000e+00 5.1035848999e-03 1.4083571434e-05 -4.9233439893e-04 -1.6369655937e-03 7.0973669465e-01 -7.5696928049e-05 2.4577755557e+06 -9.7065372233e+03 1.7590421747e+04 3.0664336476e+07 3.4340126173e+08 9.9467490354e+05
53.910000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4263900000e+06 -9.6312666016e+03 1.9657466797e+04 3.0644068861e+07 3.4139353619e+08 9.4699021904e+05 3.1330946503e+04 6.9144694746e+01 -1.9552288895e+03 -5.0286708197e+03 2.0281662767e+06 0.0000000000e+00 5.1033142090e-03 1.4258351326e-05 -4.9208216161e-04 -1.6613871580e-03 7.0969810249e-01 -7.5621348923e-05 2.4577209516e+06 -9.5621218926e+03 1.7702237415e+04 3.0639040189e+07 3.4342170317e+08 9.4699021897e+05
53.910000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4263900000e+06 -9.6312666016e+03 1.9657466797e+04 3.0644068861e+07 3.4139353619e+08 9.4699021904e+05 3.1330946503e+04 6.9144694746e+01 -1.9552288895e+03 -5.0286708197e+03 2.0281662767e+06 0.0000000000e+00 5.1033142090e-03 1.4258351326e-05 -4.9208216161e-04 -1.6613871580e-03 7.0969810249e-01 -7.5621348923e-05 2.4577209516e+06 -9.5621218926e+03 1.7702237415e+04 3.0639040189e+07 3.4342170317e+08 9.4699021897e+05
53.920000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4268300000e+06 -9.2889541016e+03 1.9899888672e+04 3.0586619695e+07 3.4149945279e+08 8.3854807529e+05 3.1328098389e+04 6.9354993999e+01 -1.9552974739e+03 -5.0314912462e+03 2.0280106838e+06 0.0000000000e+00 5.1031094360e-03 1.4611668587e-05 -4.9162182808e-04 -1.7107209676e-03 7.0966790159e-01 -7.5416274453e-05 2.4581581035e+06 -9.2195990930e+03 1.7944590706e+04 3.0581588202e+07 3.4352746418e+08 8.3854807522e+05
53.920000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4268300000e+06 -9.2889541016e+03 1.9899888672e+04 3.0586619695e+07 3.4149945279e+08 8.3854807529e+05 3.1328098389e+04 6.9354993999e+01 -1.9552974739e+03 -5.0314912462e+03 2.0280106838e+06 0.0000000000e+00 5.1031094360e-03 1.4611668587e-05 -4.9162182808e-04 -1.7107209676e-03 7.0966790159e-01 -7.5416274453e-05 2.4581581035e+06 -9.2195990930e+03 1.7944590706e+04 3.0581588202e+07 3.4352746418e+08 8.3854807522e+05
53.930000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4268730000e+06 -9.1177880859e+03 2.0018001953e+04 3.0558205760e+07 3.4153354505e+08 7.8419267236e+05 3.1325255005e+04 6.9569533050e+01 -1.9553654327e+03 -5.0346019789e+03 2.0278557465e+06 0.0000000000e+00 5.1028524780e-03 1.4792919159e-05 -4.9132755280e-04 -1.7360538416e-03 7.0963111399e-01 -7.5380544996e-05 2.4581982601e+06 -9.0482185381e+03 1.8062636029e+04 3.0553171157e+07 3.4356140151e+08 7.8419267229e+05
53.930000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4268730000e+06 -9.1177880859e+03 2.0018001953e+04 3.0558205760e+07 3.4153354505e+08 7.8419267236e+05 3.1325255005e+04 6.9569533050e+01 -1.9553654327e+03 -5.0346019789e+03 2.0278557465e+06 0.0000000000e+00 5.1028524780e-03 1.4792919159e-05 -4.9132755280e-04 -1.7360538416e-03 7.0963111399e-01 -7.5380544996e-05 2.4581982601e+06 -9.0482185381e+03 1.8062636029e+04 3.0553171157e+07 3.4356140151e+08 7.8419267229e+05
53.940000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4269962500e+06 -8.8877636719e+03 2.0179050781e+04 3.0518988880e+07 3.4158104001e+08 7.1008437598e+05 3.1322412598e+04 6.9788386047e+01 -1.9554325237e+03 -5.0380087691e+03 2.0277011536e+06 0.0000000000e+00 5.1026142883e-03 1.5007586479e-05 -4.9097467661e-04 -1.7660545217e-03 7.0959674684e-01 -7.5346351657e-05 2.4583186677e+06 -8.8179752708e+03 1.8223617767e+04 3.0513950870e+07 3.4360874187e+08 7.1008437590e+05
53.940000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4269962500e+06 -8.8877636719e+03 2.0179050781e+04 3.0518988880e+07 3.4158104001e+08 7.1008437598e+05 3.1322412598e+04 6.9788386047e+01 -1.9554325237e+03 -5.0380087691e+03 2.0277011536e+06 0.0000000000e+00 5.1026142883e-03 1.5007586479e-05 -4.9097467661e-04 -1.7660545217e-03 7.0959674684e-01 -7.5346351657e-05 2.4583186677e+06 -8.8179752708e+03 1.8223617767e+04 3.0513950870e+07 3.4360874187e+08 7.1008437590e+05
53.950000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4266107500e+06 -8.8535683594e+03 2.0212652344e+04 3.0512226539e+07 3.4153735688e+08 6.9614552988e+05 3.1319575409e+04 7.0011389256e+01 -1.9554990063e+03 -5.0416979875e+03 2.0275472683e+06 0.0000000000e+00 5.1023107910e-03 1.5039653778e-05 -4.9084704161e-04 -1.7705714413e-03 7.0955411552e-01 -7.5423363493e-05 2.4579303305e+06 -8.7835569551e+03 1.8257152847e+04 3.0507184840e+07 3.4356490485e+08 6.9614552981e+05
53.950000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4266107500e+06 -8.8535683594e+03 2.0212652344e+04 3.0512226539e+07 3.4153735688e+08 6.9614552988e+05 3.1319575409e+04 7.0011389256e+01 -1.9554990063e+03 -5.0416979875e+03 2.0275472683e+06 0.0000000000e+00 5.1023107910e-03 1.5039653778e-05 -4.9084704161e-04 -1.7705714413e-03 7.0955411552e-01 -7.5423363493e-05 2.4579303305e+06 -8.7835569551e+03 1.8257152847e+04 3.0507184840e+07 3.4356490485e+08 6.9614552981e+05
53.960000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4264160000e+06 -8.7492509766e+03 2.0292152344e+04 3.0496027798e+07 3.4152679379e+08 6.6115270186e+05 3.1316739929e+04 7.0238196790e+01 -1.9555646610e+03 -5.0456402203e+03 2.0273938398e+06 0.0000000000e+00 5.1020330811e-03 1.5131411552e-05 -4.9063677549e-04 -1.7834207303e-03 7.0951477819e-01 -7.5474868862e-05 2.4577327450e+06 -8.6790127646e+03 1.8336587192e+04 3.0490982156e+07 3.4355418834e+08 6.6115270178e+05
53.960000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4264160000e+06 -8.7492509766e+03 2.0292152344e+04 3.0496027798e+07 3.4152679379e+08 6.6115270186e+05 3.1316739929e+04 7.0238196790e+01 -1.9555646610e+03 -5.0456402203e+03 2.0273938398e+06 0.0000000000e+00 5.1020330811e-03 1.5131411552e-05 -4.9063677549e-04 -1.7834207303e-03 7.0951477819e-01 -7.5474868862e-05 2.4577327450e+06 -8.6790127646e+03 1.8336587192e+04 3.0490982156e+07 3.4355418834e+08 6.6115270178e+05
53.970000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4260635000e+06 -8.6998623047e+03 2.0335064453e+04 3.0486413936e+07 3.4148934570e+08 6.4236742588e+05 3.1313913025e+04 7.0468319178e+01 -1.9556298866e+03 -5.0497941937e+03 2.0272413428e+06 0.0000000000e+00 5.1017420959e-03 1.5176925659e-05 -4.9048636198e-04 -1.7898147520e-03 7.0947380686e-01 -7.5548667473e-05 2.4573774181e+06 -8.6293939703e+03 1.8379434076e+04 3.0481364140e+07 3.4351658775e+08 6.4236742580e+05
53.970000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4260635000e+06 -8.6998623047e+03 2.0335064453e+04 3.0486413936e+07 3.4148934570e+08 6.4236742588e+05 3.1313913025e+04 7.0468319178e+01 -1.9556298866e+03 -5.0497941937e+03 2.0272413428e+06 0.0000000000e+00 5.1017420959e-03 1.5176925659e-05 -4.9048636198e-04 -1.7898147520e-03 7.0947380686e-01 -7.5548667473e-05 2.4573774181e+06 -8.6293939703e+03 1.8379434076e+04 3.0481364140e+07 3.4351658775e+08 6.4236742580e+05
53.980000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4261527500e+06 -8.4746376953e+03 2.0475154297e+04 3.0448701589e+07 3.4152586053e+08 5.7338618662e+05 3.1311095184e+04 7.0701218426e+01 -1.9556947041e+03 -5.0541136967e+03 2.0270898697e+06 0.0000000000e+00 5.1015093994e-03 1.5356330872e-05 -4.9013576508e-04 -1.8149034432e-03 7.0944025911e-01 -7.5586096241e-05 2.4574638503e+06 -8.4039364615e+03 1.8519459103e+04 3.0443647473e+07 3.4355295111e+08 5.7338618655e+05
53.980000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4261527500e+06 -8.4746376953e+03 2.0475154297e+04 3.0448701589e+07 3.4152586053e+08 5.7338618662e+05 3.1311095184e+04 7.0701218426e+01 -1.9556947041e+03 -5.0541136967e+03 2.0270898697e+06 0.0000000000e+00 5.1015093994e-03 1.5356330872e-05 -4.9013576508e-04 -1.8149034432e-03 7.0944025911e-01 -7.5586096241e-05 2.4574638503e+06 -8.4039364615e+03 1.8519459103e+04 3.0443647473e+07 3.4355295111e+08 5.7338618655e+05
53.990000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4262617500e+06 -8.2681328125e+03 2.0599814453e+04 3.0413058988e+07 3.4157031843e+08 5.0935854609e+05 3.1308283966e+04 7.0936303616e+01 -1.9557589455e+03 -5.0585478764e+03 2.0269392479e+06 0.0000000000e+00 5.1012854004e-03 1.5532588959e-05 -4.8976698399e-04 -1.8395577456e-03 7.0940788251e-01 -7.5651413336e-05 2.4575700391e+06 -8.1971964934e+03 1.8644055018e+04 3.0408000438e+07 3.4359725839e+08 5.0935854602e+05
53.990000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4262617500e+06 -8.2681328125e+03 2.0599814453e+04 3.0413058988e+07 3.4157031843e+08 5.0935854609e+05 3.1308283966e+04 7.0936303616e+01 -1.9557589455e+03 -5.0585478764e+03 2.0269392479e+06 0.0000000000e+00 5.1012854004e-03 1.5532588959e-05 -4.8976698399e-04 -1.8395577456e-03 7.0940788251e-01 -7.5651413336e-05 2.4575700391e+06 -8.1971964934e+03 1.8644055018e+04 3.0408000438e+07 3.4359725839e+08 5.0935854602e+05
54.000000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4266315000e+06 -7.9641259766e+03 2.0784148438e+04 3.0363541241e+07 3.4165538406e+08 4.1447121436e+05 3.1305478180e+04 7.1172931254e+01 -1.9558225479e+03 -5.0630412544e+03 2.0267893035e+06 0.0000000000e+00 5.1010939026e-03 1.5756812096e-05 -4.8928420544e-04 -1.8709195953e-03 7.0937968298e-01 -7.5756979650e-05 2.4579369833e+06 -7.8929530296e+03 1.8828325400e+04 3.0358478198e+07 3.4368217407e+08 4.1447121428e+05
54.000000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4266315000e+06 -7.9641259766e+03 2.0784148438e+04 3.0363541241e+07 3.4165538406e+08 4.1447121436e+05 3.1305478180e+04 7.1172931254e+01 -1.9558225479e+03 -5.0630412544e+03 2.0267893035e+06 0.0000000000e+00 5.1010939026e-03 1.5756812096e-05 -4.8928420544e-04 -1.8709195953e-03 7.0937968298e-01 -7.5756979650e-05 2.4579369833e+06 -7.8929530296e+03 1.8828325400e+04 3.0358478198e+07 3.4368217407e+08 4.1447121428e+05
54.010000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4267037500e+06 -7.7717421875e+03 2.0893601562e+04 3.0331081706e+07 3.4169023453e+08 3.5503081016e+05 3.1302679382e+04 7.1410349548e+01 -1.9558855743e+03 -5.0675298834e+03 2.0266402309e+06 0.0000000000e+00 5.1008695984e-03 1.5893802643e-05 -4.8892472744e-04 -1.8901030255e-03 7.0934734510e-01 -7.5894910883e-05 2.4580064345e+06 -7.7003318221e+03 1.8937715499e+04 3.0326014174e+07 3.4371687547e+08 3.5503081008e+05
54.010000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4267037500e+06 -7.7717421875e+03 2.0893601562e+04 3.0331081706e+07 3.4169023453e+08 3.5503081016e+05 3.1302679382e+04 7.1410349548e+01 -1.9558855743e+03 -5.0675298834e+03 2.0266402309e+06 0.0000000000e+00 5.1008695984e-03 1.5893802643e-05 -4.8892472744e-04 -1.8901030255e-03 7.0934734510e-01 -7.5894910883e-05 2.4580064345e+06 -7.7003318221e+03 1.8937715499e+04 3.0326014174e+07 3.4371687547e+08 3.5503081008e+05
54.020000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4266982500e+06 -7.6013203125e+03 2.0996927734e+04 3.0303026797e+07 3.4170940238e+08 3.0073619609e+05 3.1299886261e+04 7.1647651494e+01 -1.9559479446e+03 -5.0719371261e+03 2.0264919115e+06 0.0000000000e+00 5.1006350708e-03 1.5998468399e-05 -4.8860639095e-04 -1.9047748371e-03 7.0931372568e-01 -7.6051078652e-05 2.4579981414e+06 -7.5296726450e+03 1.9040979301e+04 3.0297954858e+07 3.4373589500e+08 3.0073619602e+05
54.020000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4266982500e+06 -7.6013203125e+03 2.0996927734e+04 3.0303026797e+07 3.4170940238e+08 3.0073619609e+05 3.1299886261e+04 7.1647651494e+01 -1.9559479446e+03 -5.0719371261e+03 2.0264919115e+06 0.0000000000e+00 5.1006350708e-03 1.5998468399e-05 -4.8860639095e-04 -1.9047748371e-03 7.0931372568e-01 -7.6051078652e-05 2.4579981414e+06 -7.5296726450e+03 1.9040979301e+04 3.0297954858e+07 3.4373589500e+08 3.0073619602e+05
54.030000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4263685000e+06 -7.5536484375e+03 2.1035574219e+04 3.0294854626e+07 3.4167368792e+08 2.8226796328e+05 3.1297101196e+04 7.1883731723e+01 -1.9560097790e+03 -5.0761715998e+03 2.0263444928e+06 0.0000000000e+00 5.1003623962e-03 1.6023492813e-05 -4.8844678402e-04 -1.9083163205e-03 7.0927529144e-01 -7.6178469338e-05 2.4576656063e+06 -7.4817646898e+03 1.9079563951e+04 3.0289778453e+07 3.4370003312e+08 2.8226796321e+05
54.030000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4263685000e+06 -7.5536484375e+03 2.1035574219e+04 3.0294854626e+07 3.4167368792e+08 2.8226796328e+05 3.1297101196e+04 7.1883731723e+01 -1.9560097790e+03 -5.0761715998e+03 2.0263444928e+06 0.0000000000e+00 5.1003623962e-03 1.6023492813e-05 -4.8844678402e-04 -1.9083163205e-03 7.0927529144e-01 -7.6178469338e-05 2.4576656063e+06 -7.4817646898e+03 1.9079563951e+04 3.0289778453e+07 3.4370003312e+08 2.8226796321e+05
54.040000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4261527500e+06 -7.4612656250e+03 2.1096277344e+04 3.0280116226e+07 3.4165613066e+08 2.5188973281e+05 3.1294309235e+04 7.2120449483e+01 -1.9560701160e+03 -5.0804587792e+03 2.0261965796e+06 0.0000000000e+00 5.1001013184e-03 1.6071047783e-05 -4.8823175907e-04 -1.9150092359e-03 7.0923830250e-01 -7.6326749080e-05 2.4574470643e+06 -7.3891451594e+03 1.9140206739e+04 3.0275035765e+07 3.4368232795e+08 2.5188973274e+05
54.040000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4261527500e+06 -7.4612656250e+03 2.1096277344e+04 3.0280116226e+07 3.4165613066e+08 2.5188973281e+05 3.1294309235e+04 7.2120449483e+01 -1.9560701160e+03 -5.0804587792e+03 2.0261965796e+06 0.0000000000e+00 5.1001013184e-03 1.6071047783e-05 -4.8823175907e-04 -1.9150092359e-03 7.0923830250e-01 -7.6326749080e-05 2.4574470643e+06 -7.3891451594e+03 1.9140206739e+04 3.0275035765e+07 3.4368232795e+08 2.5188973274e+05
54.050000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4259057500e+06 -7.3640239258e+03 2.1148220703e+04 3.0262835113e+07 3.4163252221e+08 2.2216294233e+05 3.1291502075e+04 7.2359868526e+01 -1.9561285057e+03 -5.0850377712e+03 2.0260470923e+06 0.0000000000e+00 5.0998364258e-03 1.6118822098e-05 -4.8801108360e-04 -1.9217336395e-03 7.0920077326e-01 -7.6477895192e-05 2.4571972572e+06 -7.2916640411e+03 1.9192091709e+04 3.0257750073e+07 3.4365857001e+08 2.2216294226e+05
54.050000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4259057500e+06 -7.3640239258e+03 2.1148220703e+04 3.0262835113e+07 3.4163252221e+08 2.2216294233e+05 3.1291502075e+04 7.2359868526e+01 -1.9561285057e+03 -5.0850377712e+03 2.0260470923e+06 0.0000000000e+00 5.0998364258e-03 1.6118822098e-05 -4.8801108360e-04 -1.9217336395e-03 7.0920077326e-01 -7.6477895192e-05 2.4571972572e+06 -7.2916640411e+03 1.9192091709e+04 3.0257750073e+07 3.4365857001e+08 2.2216294226e+05
54.060000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4260745000e+06 -7.1255541992e+03 2.1273814453e+04 3.0223862979e+07 3.4167852777e+08 1.4961870923e+05 3.1288678375e+04 7.2601324916e+01 -1.9561848373e+03 -5.0898459139e+03 2.0258960803e+06 0.0000000000e+00 5.0996160889e-03 1.6240487099e-05 -4.8759141922e-04 -1.9387967467e-03 7.0916886491e-01 -7.6715825793e-05 2.4573631835e+06 -7.0529528581e+03 1.9317629128e+04 3.0218773131e+07 3.4370442456e+08 1.4961870915e+05
54.060000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4260745000e+06 -7.1255541992e+03 2.1273814453e+04 3.0223862979e+07 3.4167852777e+08 1.4961870923e+05 3.1288678375e+04 7.2601324916e+01 -1.9561848373e+03 -5.0898459139e+03 2.0258960803e+06 0.0000000000e+00 5.0996160889e-03 1.6240487099e-05 -4.8759141922e-04 -1.9387967467e-03 7.0916886491e-01 -7.6715825793e-05 2.4573631835e+06 -7.0529528581e+03 1.9317629128e+04 3.0218773131e+07 3.4370442456e+08 1.4961870915e+05
54.070000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4262390000e+06 -6.8977817383e+03 2.1381562500e+04 3.0185567882e+07 3.4172535902e+08 8.1637832178e+04 3.1285837616e+04 7.2844317198e+01 -1.9562391205e+03 -5.0948339334e+03 2.0257433910e+06 0.0000000000e+00 5.0993917847e-03 1.6352005005e-05 -4.8715915203e-04 -1.9544496265e-03 7.0913639237e-01 -7.6987595833e-05 2.4575248427e+06 -6.8249374047e+03 1.9425322892e+04 3.0180473046e+07 3.4375110312e+08 8.1637832101e+04
54.070000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4262390000e+06 -6.8977817383e+03 2.1381562500e+04 3.0185567882e+07 3.4172535902e+08 8.1637832178e+04 3.1285837616e+04 7.2844317198e+01 -1.9562391205e+03 -5.0948339334e+03 2.0257433910e+06 0.0000000000e+00 5.0993917847e-03 1.6352005005e-05 -4.8715915203e-04 -1.9544496265e-03 7.0913639237e-01 -7.6987595833e-05 2.4575248427e+06 -6.8249374047e+03 1.9425322892e+04 3.0180473046e+07 3.4375110312e+08 8.1637832101e+04
54.080000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4266117500e+06 -6.5925019531e+03 2.1530841797e+04 3.0136223895e+07 3.4180327039e+08 -1.0653543164e+04 3.1282978424e+04 7.3088434756e+01 -1.9562912884e+03 -5.0999597610e+03 2.0255889710e+06 0.0000000000e+00 5.0991850281e-03 1.6476140022e-05 -4.8662936211e-04 -1.9718833173e-03 7.0910611794e-01 -7.7350763451e-05 2.4578947335e+06 -6.5194135019e+03 1.9574550022e+04 3.0131123934e+07 3.4382886007e+08 -1.0653543241e+04
54.080000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4266117500e+06 -6.5925019531e+03 2.1530841797e+04 3.0136223895e+07 3.4180327039e+08 -1.0653543164e+04 3.1282978424e+04 7.3088434756e+01 -1.9562912884e+03 -5.0999597610e+03 2.0255889710e+06 0.0000000000e+00 5.0991850281e-03 1.6476140022e-05 -4.8662936211e-04 -1.9718833173e-03 7.0910611794e-01 -7.7350763451e-05 2.4578947335e+06 -6.5194135019e+03 1.9574550022e+04 3.0131123934e+07 3.4382886007e+08 -1.0653543241e+04
54.090000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4266002500e+06 -6.4294780273e+03 2.1602017578e+04 3.0108687233e+07 3.4181902345e+08 -5.9222874561e+04 3.1280095459e+04 7.3333084762e+01 -1.9563410053e+03 -5.1051690084e+03 2.0254323890e+06 0.0000000000e+00 5.0989225769e-03 1.6532940865e-05 -4.8628154755e-04 -1.9798953302e-03 7.0906862391e-01 -7.7627884427e-05 2.4578803506e+06 -6.3561449260e+03 1.9645676087e+04 3.0103582062e+07 3.4384445654e+08 -5.9222874638e+04
54.090000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4266002500e+06 -6.4294780273e+03 2.1602017578e+04 3.0108687233e+07 3.4181902345e+08 -5.9222874561e+04 3.1280095459e+04 7.3333084762e+01 -1.9563410053e+03 -5.1051690084e+03 2.0254323890e+06 0.0000000000e+00 5.0989225769e-03 1.6532940865e-05 -4.8628154755e-04 -1.9798953302e-03 7.0906862391e-01 -7.7627884427e-05 2.4578803506e+06 -6.3561449260e+03 1.9645676087e+04 3.0103582062e+07 3.4384445654e+08 -5.9222874638e+04
54.100000 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 0.0000000000e+00 2.4265695000e+06 -6.2660527344e+03 2.1678609375e+04 3.0082659001e+07 3.4182758963e+08 -1.0861178887e+05 3.1277190308e+04 7.3577429473e+01 -1.9563884029e+03 -5.1103908104e+03 2.0252739393e+06 0.0000000000e+00 5.0986480713e-03 1.6576442719e-05 -4.8595647812e-04 -1.9860496935e-03 7.0902952669e-01 -7.7903394979e-05 2.4578466954e+06 -6.1924752883e+03 1.9722220486e+04 3.0077548608e+07 3.4385286428e+08 -1.0861178895e+05
